batch_id,batch_date,study_id,Author,Publication Year,Title,Publication Title,pdf_filename
batch0044,2020-04-19,a000090,"Brey, Elizabeth; Shutts, Kristin",2018,Children use nonverbal cues from an adult to evaluate peers,Journal of Cognition and Development,batch0044/a000090/a000090_article.pdf
batch0044,2020-04-19,a000118,"Guassi Moreira, João F.; Tashjian, Sarah M.; Galván, Adriana; Silvers, Jennifer A.",2018,Parents Versus Peers: Assessing the Impact of Social Agents on Decision Making in Young Adults,Psychological Science,batch0044/a000118/a000118_article.pdf
batch0044,2020-04-19,a000157,"Banks, Antoine J.; Hicks, Heather M.",2019,The Effectiveness of a Racialized Counterstrategy,American Journal of Political Science,batch0044/a000157/a000157_article.pdf
batch0044,2020-04-19,a000287,"Yang, Adelle X.; Urminsky, Oleg",2018,The Smile-Seeking Hypothesis: How Immediate Affective Reactions Motivate and Reward Gift Giving,Psychological Science,batch0044/a000287/a000287_article.pdf
batch0044,2020-04-19,a000348,"Lupu, Yonatan; Wallace, Geoffrey P. R.",2019,"Violence, Nonviolence, and the Effects of International Human Rights Law",American Journal of Political Science,batch0044/a000348/a000348_article.pdf
batch0044,2020-04-19,a000367,"Campbell, David E.; Layman, Geoffrey C.; Green, John C.; Sumaktoyo, Nathanael G.",2018,Putting Politics First: The Impact of Politics on American Religious and Secular Orientations,American Journal of Political Science,batch0044/a000367/a000367_article.pdf
batch0044,2020-04-19,a000417,"Hawes, Samuel W.; Byrd, Amy L.; Kelley, Shannon E.; Gonzalez, Raul; Edens, John F.; Pardini, Dustin A.",2018,Psychopathic features across development: Assessing longitudinal invariance among Caucasian and African American youths,Journal of Research in Personality,batch0044/a000417/a000417_article.pdf
batch0044,2020-04-19,a000440,"Cypryańska, Marzena; Nezlek, John B.; Jaskółowska, Aleksandra; Formanowicz, Magdalena Maria",2017,Reconsidering research on self-humanizing: The importance of mean comparative judgments,The Journal of Social Psychology,batch0044/a000440/a000440_article.pdf
batch0044,2020-04-19,a000493,"Frankel, Jeffrey S.; Mallott, Elizabeth K.; Hopper, Lydia M.; Ross, Stephen R.; Amato, Katherine R.",2019,The effect of captivity on the primate gut microbiome varies with host dietary niche,American Journal of Primatology,batch0044/a000493/a000493_article.pdf
batch0044,2020-04-19,a000505,"Mirault, Jonathan; Snell, Joshua; Grainger, Jonathan",2018,You That Read Wrong Again! A Transposed-Word Effect in Grammaticality Judgments,Psychological Science,batch0044/a000505/a000505_article.pdf
batch0044,2020-04-19,a000628,"Gasiorowska, Agata; Chaplin, Lan Nguyen; Zaleskiewicz, Tomasz; Wygrab, Sandra; Vohs, Kathleen D.",2016,Money Cues Increase Agency and Decrease Prosociality Among Children: Early Signs of Market-Mode Behaviors,Psychological Science,batch0044/a000628/a000628_article.pdf
batch0044,2020-04-19,a000687,"Bassolino, Michela; Bouzerda-Wahlen, Aurélie; Moix, Viviane; Bellmann, Anne; Herbelin, Bruno; Serino, Andrea; Blanke, Olaf",2019,"You or me? Disentangling perspectival, perceptual, and integrative mechanisms in heterotopagnosia",Cortex,batch0044/a000687/a000687_article.pdf
batch0044,2020-04-19,a000746,"Domínguez D, Juan F.; Nott, Zoie; Horne, Kristina; Prangley, Tarran; Adams, Alexandra G.; Henry, Julie D.; Molenberghs, Pascal",2019,Structural and functional brain correlates of theory of mind impairment post-stroke,Cortex,batch0044/a000746/a000746_article.pdf
batch0044,2020-04-19,a000768,"Huh, Young Eun; Vosgerau, Joachim; Morewedge, Carey K.",2016,More Similar but Less Satisfying: Comparing Preferences for and the Efficacy of Within- and Cross-Category Substitutes for Food,Psychological Science,batch0044/a000768/a000768_article.pdf
batch0044,2020-04-19,a000772,"Wenzel, Mario; Rowland, Zarah; Zahn, Daniela; Kubiak, Thomas",2019,Let There Be Variance: Individual Differences in Consecutive Self-control in a Laboratory Setting and Daily Life,European Journal of Personality,batch0044/a000772/a000772_article.pdf
batch0044,2020-04-19,a000803,"Putnam, Adam L.; Sungkhasettee, Victor W.; Henry L. Roediger, III",2017,When Misinformation Improves Memory: The Effects of Recollecting Change,Psychological Science,batch0044/a000803/a000803_article.pdf
batch0044,2020-04-19,a000833,"Uchihara, Takumi; Webb, Stuart; Yanagisawa, Akifumi",2019,The Effects of Repetition on Incidental Vocabulary Learning: A Meta-Analysis of Correlational Studies,Language Learning,batch0044/a000833/a000833_article.pdf
batch0044,2020-04-19,a000879,"Lin, Chujun; Adolphs, Ralph; Alvarez, R. Michael",2018,Inferring Whether Officials Are Corruptible From Looking at Their Faces,Psychological Science,batch0044/a000879/a000879_article.pdf
batch0044,2020-04-19,a000909,"Karpowitz, Christopher F.; Monson, J. Quin; Preece, Jessica Robinson",2017,How to Elect More Women: Gender and Candidate Success in a Field Experiment,American Journal of Political Science,batch0044/a000909/a000909_article.pdf
batch0044,2020-04-19,a000919,"Brannon, Skylar M.; Gawronski, Bertram",2018,Does contextualized attitude change depend on individual differences in responses to belief-incongruent information?,Journal of Experimental Social Psychology,batch0044/a000919/a000919_article.pdf
batch0044,2020-04-19,a000967,"Gernsbacher, Morton Ann; Yergeau, Melanie",2019,Empirical failures of the claim that autistic people lack a theory of mind.,Archives of Scientific Psychology,batch0044/a000967/a000967_article.pdf
batch0044,2020-04-19,a001014,"O’Keefe, Paul A.; Dweck, Carol S.; Walton, Gregory M.",2018,Implicit Theories of Interest: Finding Your Passion or Developing It?,Psychological Science,batch0044/a001014/a001014_article.pdf
batch0044,2020-04-19,a001016,"Borelli, Jessica L.; Peng, Xiaolin; Hong, Kajung; Froidevaux, Nicole M.; Sbarra, David A.",2019,Accuracy and confidence in perceptions of targets’ attachment to former partners: Do judges vary as a function of individual differences in attachment orientation?,Journal of Research in Personality,batch0044/a001016/a001016_article.pdf
batch0044,2020-04-19,a001085,"Ma, Guojie; Li, Ziang; Xu, Fengfeng; Li, Xingshan",2019,The modulation of eye movement control by word length in reading Chinese,Quarterly Journal of Experimental Psychology,batch0044/a001085/a001085_article.pdf
batch0044,2020-04-19,a001116,"Lenne, Richie L.; Joyal-Desmarais, Keven; Jones, Rachael E.; Huelsnitz, Chloe O.; Panos, Mary E.; Auster-Gussman, Lisa A.; Johnson, William F.; Rothman, Alexander J.; Simpson, Jeffry A.",2019,"Parenting styles moderate how parent and adolescent beliefs shape each other's eating and physical activity: Dyadic evidence from a cross-sectional, U.S. National Survey",Journal of Experimental Social Psychology,batch0044/a001116/a001116_article.pdf
batch0044,2020-04-19,a001235,"Przybylski, Andrew K.; Weinstein, Netta",2017,A Large-Scale Test of the Goldilocks Hypothesis: Quantifying the Relations Between Digital-Screen Use and the Mental Well-Being of Adolescents,Psychological Science,batch0044/a001235/a001235_article.pdf
batch0044,2020-04-19,a001266,"Moral, Mert; Zhirnov, Andrei",2018,Issue Voting as a Constrained Choice Problem,American Journal of Political Science,batch0044/a001266/a001266_article.pdf
batch0044,2020-04-19,a001268,"Nezlek, John B.; Rusanowska, Marzena; Holas, Paweł; Krejtz, Izabela",2017,Positive daily experiences can buffer the negative effects of daily stress: A conceptual replication,Journal of Research in Personality,batch0044/a001268/a001268_article.pdf
batch0044,2020-04-19,a001281,"Krcmaric, Daniel",2018,"Should I Stay or Should I Go? Leaders, Exile, and the Dilemmas of International Justice",American Journal of Political Science,batch0044/a001281/a001281_article.pdf
batch0044,2020-04-19,a001288,"Köster, Moritz; Langeloh, Miriam; Hoehl, Stefanie",2019,Visually Entrained Theta Oscillations Increase for Unexpected Events in the Infant Brain,Psychological Science,batch0044/a001288/a001288_article.pdf
batch0044,2020-04-19,a001362,"Petty, Taylor; Wiener, Richard L.",2019,"The Influence of Offender Race, Risk Level, and Participant Emotion on Juvenile Probation Case Judgments",Analyses of Social Issues and Public Policy,batch0044/a001362/a001362_article.pdf
batch0044,2020-04-19,a001430,"Welsh, David T.; Mai, Ke Michael; Ellis, Aleksander P. J.; Christian, Michael S.",2018,Overcoming the effects of sleep deprivation on unethical behavior: An extension of integrated self-control theory,Journal of Experimental Social Psychology,batch0044/a001430/a001430_article.pdf
batch0044,2020-04-19,a001459,"Finocchiaro, Charles J.; MacKenzie, Scott A.",2018,Making Washington Work: Legislative Entrepreneurship and the Personal Vote from the Gilded Age to the Great Depression,American Journal of Political Science,batch0044/a001459/a001459_article.pdf
batch0044,2020-04-19,a001518,"Caruana, Nathan; Seymour, Kiley; Brock, Jon; Langdon, Robyn",2019,Responding to joint attention bids in schizophrenia: An interactive eye-tracking study,Quarterly Journal of Experimental Psychology,batch0044/a001518/a001518_article.pdf
batch0044,2020-04-19,a001519,"Moon, Alice; Roeder, Scott S.",2014,"A Secondary Replication Attempt of Stereotype Susceptibility (Shih, Pittinsky, & Ambady, 1999)",Social Psychology,batch0044/a001519/a001519_article.pdf
batch0044,2020-04-19,a001583,"Sjåstad, Hallgeir; Baumeister, Roy F.",2018,"The Future and the Will: Planning requires self-control, and ego depletion leads to planning aversion",Journal of Experimental Social Psychology,batch0044/a001583/a001583_article.pdf
batch0044,2020-04-19,a001623,"Wakeman, S. Wiley; Moore, Celia; Gino, Francesca",2019,"A counterfeit competence: After threat, cheating boosts one's self-image",Journal of Experimental Social Psychology,batch0044/a001623/a001623_article.pdf
batch0044,2020-04-19,a001624,"Ten Brink, Antonia F.; Fabius, Jasper H.; Weaver, Nick A.; Nijboer, Tanja C. W.; Van der Stigchel, Stefan",2019,Trans-saccadic memory after right parietal brain damage,Cortex,batch0044/a001624/a001624_article.pdf
batch0044,2020-04-19,a001627,"Kertzer, Joshua D.; Zeitzoff, Thomas",2017,A Bottom‐Up Theory of Public Opinion about Foreign Policy,American Journal of Political Science,batch0044/a001627/a001627_article.pdf
batch0044,2020-04-19,a001651,"Vitriol, Joseph A.; Kovera, Margaret Bull",2018,Exposure to capital voir dire may not increase convictions despite increasing pretrial presumption of guilt.,Law and Human Behavior,batch0044/a001651/a001651_article.pdf
