batch_id,batch_date,study_id,Author,Publication Year,Title,Publication Title,pdf_filename
batch0059,2020-04-26,a000004,"Stark, Emily; Baldwin, Austin S.; Hertel, Andrew W.; Rothman, Alexander J.",2017,The role of rational and experiential processing in influencing the framing effect,The Journal of Social Psychology,batch0059/a000004/a000004_article.pdf
batch0059,2020-04-26,a000051,"Fernandes, Joana G.; Franco, Nuno H.; Grierson, Andrew J.; Hultgren, Jan; Furley, Andrew J. W.; Olsson, I. Anna S.",2019,"Methodological standards, quality of reporting and regulatory compliance in animal research on amyotrophic lateral sclerosis: a systematic review",BMJ Open Science,batch0059/a000051/a000051_article.pdf
batch0059,2020-04-26,a000153,"Feldman, Gilad; Chen, Jieying",2019,Regret-action effect: Action-inaction asymmetries in inferences drawn from perceived regret,Journal of Experimental Social Psychology,batch0059/a000153/a000153_article.pdf
batch0059,2020-04-26,a000185,"Powell, Derek; Keil, Martin; Brenner, Dru; Lim, Liliana; Markman, Ellen M.",2018,Misleading Health Consumers Through Violations of Communicative Norms: A Case Study of Online Diabetes Education,Psychological Science,batch0059/a000185/a000185_article.pdf
batch0059,2020-04-26,a000187,"Brand, Charlotte Olivia; Ounsley, James Patrick; Post, Daniel Job van der; Morgan, Thomas Joshua Henry",2019,Cumulative Science via Bayesian Posterior Passing:,Meta-Psychology,batch0059/a000187/a000187_article.pdf
batch0059,2020-04-26,a000217,"Colby, Helen; DeWitt, Jeff; Chapman, Gretchen B.",2015,Grouping Promotes Equality: The Effect of Recipient Grouping on Allocation of Limited Medical Resources,Psychological Science,batch0059/a000217/a000217_article.pdf
batch0059,2020-04-26,a000236,"Dianiska, Rachel E.; Swanner, Jessica K.; Brimbal, Laure; Meissner, Christian A.",2019,Conceptual priming and context reinstatement: A test of direct and indirect interview techniques.,Law and Human Behavior,batch0059/a000236/a000236_article.pdf
batch0059,2020-04-26,a000258,"Murphy, Gillian; Loftus, Elizabeth F.; Grady, Rebecca Hofstein; Levine, Linda J.; Greene, Ciara M.",2019,False Memories for Fake News During Ireland’s Abortion Referendum,Psychological Science,batch0059/a000258/a000258_article.pdf
batch0059,2020-04-26,a000339,"van Doeselaar, Lotte; Klimstra, Theo A.; Denissen, Jaap J. A.; Meeus, Wim",2019,Distinctiveness as a marker of identity formation,Journal of Research in Personality,batch0059/a000339/a000339_article.pdf
batch0059,2020-04-26,a000387,"Engelmann, Jan M.; Herrmann, Esther; Tomasello, Michael",2018,Concern for Group Reputation Increases Prosociality in Young Children,Psychological Science,batch0059/a000387/a000387_article.pdf
batch0059,2020-04-26,a000408,"Wesselmann, Eric D.; Wirth, James H.; Pryor, John B.; Reeder, Glenn D.; Williams, Kipling D.",2015,The Role of Burden and Deviation in Ostracizing Others,The Journal of Social Psychology,batch0059/a000408/a000408_article.pdf
batch0059,2020-04-26,a000422,"Yeager, David S.; Lee, Hae Yeon; Jamieson, Jeremy P.",2016,How to Improve Adolescent Stress Responses: Insights From Integrating Implicit Theories of Personality and Biopsychosocial Models,Psychological Science,batch0059/a000422/a000422_article.pdf
batch0059,2020-04-26,a000509,"Critcher, Clayton R.; Lee, Chan Jean",2018,Feeling Is Believing: Inspiration Encourages Belief in God,Psychological Science,batch0059/a000509/a000509_article.pdf
batch0059,2020-04-26,a000523,"Carroll, Robert J.; Kenkel, Brenton",2019,"Prediction, Proxies, and Power",American Journal of Political Science,batch0059/a000523/a000523_article.pdf
batch0059,2020-04-26,a000573,"Cowgill, Colleen M.; Rios, Kimberly; Simpson, Ain",2017,Generous heathens? Reputational concerns and atheists' behavior toward Christians in economic games,Journal of Experimental Social Psychology,batch0059/a000573/a000573_article.pdf
batch0059,2020-04-26,a000604,"Fredrickson, Barbara L.; Kok, Bethany E.",2018,Evidence for the Upward Spiral Stands Steady: A Response to Nickerson (2018),Psychological Science,batch0059/a000604/a000604_article.pdf
batch0059,2020-04-26,a000627,"Chorn, Jacqueline Austin; Kovera, Margaret Bull",2019,"Variations in reliability and validity do not influence judge, attorney, and mock juror decisions about psychological expert evidence.",Law and Human Behavior,batch0059/a000627/a000627_article.pdf
batch0059,2020-04-26,a000694,"Seli, Paul; Risko, Evan F.; Smilek, Daniel",2016,On the Necessity of Distinguishing Between Unintentional and Intentional Mind Wandering,Psychological Science,batch0059/a000694/a000694_article.pdf
batch0059,2020-04-26,a000739,"Tang, Simone; Gray, Kurt",2018,"CEOs imbue organizations with feelings, increasing punishment satisfaction and apology effectiveness",Journal of Experimental Social Psychology,batch0059/a000739/a000739_article.pdf
batch0059,2020-04-26,a000770,"Druckman, James N.; Levendusky, Matthew S.; McLain, Audrey",2018,No Need to Watch: How the Effects of Partisan Media Can Spread via Interpersonal Discussions,American Journal of Political Science,batch0059/a000770/a000770_article.pdf
batch0059,2020-04-26,a000773,"Adler, Jonathan M.; Waters, Theodore E. A.; Poh, Justin; Seitz, Sophia",2018,The nature of narrative coherence: An empirical approach,Journal of Research in Personality,batch0059/a000773/a000773_article.pdf
batch0059,2020-04-26,a000776,"Hatemi, Peter K.; Fazekas, Zoltán",2018,Narcissism and Political Orientations,American Journal of Political Science,batch0059/a000776/a000776_article.pdf
batch0059,2020-04-26,a000779,"Sanchez, Diana T.; Chaney, Kimberly E.; Manuel, Sara K.; Wilton, Leigh S.; Remedios, Jessica D.",2017,Stigma by Prejudice Transfer: Racism Threatens White Women and Sexism Threatens Men of Color,Psychological Science,batch0059/a000779/a000779_article.pdf
batch0059,2020-04-26,a000837,"Houtkoop, Bobby Lee; Chambers, Chris; Macleod, Malcolm; Bishop, Dorothy V. M.; Nichols, Thomas E.; Wagenmakers, Eric-Jan",2018,Data Sharing in Psychology: A Survey on Barriers and Preconditions,Advances in Methods and Practices in Psychological Science,batch0059/a000837/a000837_article.pdf
batch0059,2020-04-26,a000856,"Thunell, Evelina; Thorpe, Simon J.",2019,Memory for Repeated Images in Rapid-Serial-Visual-Presentation Streams of Thousands of Images,Psychological Science,batch0059/a000856/a000856_article.pdf
batch0059,2020-04-26,a000882,"Grossmann, Igor; Jowhari, Nickta",2018,Cognition and the self: Attempt of an independent close replication of the effects of self-construal priming on spatial memory recall,Journal of Experimental Social Psychology,batch0059/a000882/a000882_article.pdf
batch0059,2020-04-26,a000973,"Barberá, Pablo; Jost, John T.; Nagler, Jonathan; Tucker, Joshua A.; Bonneau, Richard",2015,Tweeting From Left to Right: Is Online Political Communication More Than an Echo Chamber?,Psychological Science,batch0059/a000973/a000973_article.pdf
batch0059,2020-04-26,a001000,"Wilson, John Paul; Rule, Nicholas O.",2015,Facial Trustworthiness Predicts Extreme Criminal-Sentencing Outcomes,Psychological Science,batch0059/a001000/a001000_article.pdf
batch0059,2020-04-26,a001006,"Gurung, Regan A. R.; Stoa, Rosalyn; Nelson, Alese; Schultz, Devan",2019,The influence of T-shirt graphics on perceptions and behavioral intentions,The Journal of Social Psychology,batch0059/a001006/a001006_article.pdf
batch0059,2020-04-26,a001031,"Müller, Florian; Rothermund, Klaus",2014,"What Does It Take to Activate Stereotypes? Simple Primes Don’t Seem Enough: A Replication of Stereotype Activation (Banaji & Hardin, 1996; Blair & Banaji, 1996)",Social Psychology,batch0059/a001031/a001031_article.pdf
batch0059,2020-04-26,a001049,"Siroky, David S.; Hale, Christopher W.",2017,Inside Irredentism: A Global Empirical Analysis,American Journal of Political Science,batch0059/a001049/a001049_article.pdf
batch0059,2020-04-26,a001131,"Carlson, Ryan W.; Zaki, Jamil",2018,Good deeds gone bad: Lay theories of altruism and selfishness,Journal of Experimental Social Psychology,batch0059/a001131/a001131_article.pdf
batch0059,2020-04-26,a001294,"Turri, John",2019,Excuse Validation: A Cross-cultural Study,Cognitive Science,batch0059/a001294/a001294_article.pdf
batch0059,2020-04-26,a001296,"Kasprowicz, Rowena E.; Marsden, Emma; Sephton, Nick",2019,Investigating Distribution of Practice Effects for the Learning of Foreign Language Verb Morphology in the Young Learner Classroom,The Modern Language Journal,batch0059/a001296/a001296_article.pdf
batch0059,2020-04-26,a001439,"Siegel, Erika H.; Wormwood, Jolie B.; Quigley, Karen S.; Barrett, Lisa Feldman",2018,Seeing What You Feel: Affect Drives Visual Perception of Structurally Neutral Faces,Psychological Science,batch0059/a001439/a001439_article.pdf
batch0059,2020-04-26,a001490,"Nosofsky, Robert M.; Sanders, Craig A.; Gerdom, Alex; Douglas, Bruce J.; McDaniel, Mark A.",2017,On Learning Natural-Science Categories That Violate the Family-Resemblance Principle,Psychological Science,batch0059/a001490/a001490_article.pdf
batch0059,2020-04-26,a001523,"Dodell-Feder, David; Germine, Laura",2018,Epidemiological Dimensions of Social Anhedonia,Clinical Psychological Science,batch0059/a001523/a001523_article.pdf
batch0059,2020-04-26,a001573,"Meier, Brian P.",2016,Bah humbug: Unexpected Christmas cards and the reciprocity norm,The Journal of Social Psychology,batch0059/a001573/a001573_article.pdf
batch0059,2020-04-26,a001609,"Groenendyk, Eric",2019,"Of Two Minds, But One Heart: A Good “Gut” Feeling Moderates the Effect of Ambivalence on Attitude Formation and Turnout",American Journal of Political Science,batch0059/a001609/a001609_article.pdf
batch0059,2020-04-26,a001619,"Silberzahn, Raphael; Simonsohn, Uri; Uhlmann, Eric Luis",2014,Matched-Names Analysis Reveals No Evidence of Name-Meaning                     Effects: A Collaborative Commentary on Silberzahn and Uhlmann (2013),Psychological Science,batch0059/a001619/a001619_article.pdf
