batch_id,batch_date,study_id,Author,Publication Year,Title,Publication Title,pdf_filename
batch0070,2020-05-11,a000026,"Nili, Shmuel",2018,"Injustice Abroad, Authority at Home? Democracy, Systemic Effects, and Global Wrongs",American Journal of Political Science,batch0070/a000026/a000026_article.pdf
batch0070,2020-05-11,a000045,"de Carvalho, Alex; He, Angela Xiaoxue; Lidz, Jeffrey; Christophe, Anne",2019,Prosody and Function Words Cue the Acquisition of Word Meanings in 18-Month-Old Infants,Psychological Science,batch0070/a000045/a000045_article.pdf
batch0070,2020-05-11,a000165,"Rosenbaum, David; Mama, Yaniv; Algom, Daniel",2017,Stand by Your Stroop: Standing Up Enhances Selective Attention and Cognitive Control,Psychological Science,batch0070/a000165/a000165_article.pdf
batch0070,2020-05-11,a000368,"Witt, Jessica K.; Tenhundfeld, Nathan L.; Tymoski, Michael J.",2018,Is There a Chastity Belt on Perception?,Psychological Science,batch0070/a000368/a000368_article.pdf
batch0070,2020-05-11,a000550,"Sassenberg, Kai; Ditrich, Lara",2019,"Research in Social Psychology Changed Between 2011 and 2016: Larger Sample Sizes, More Self-Report Measures, and More Online Studies",Advances in Methods and Practices in Psychological Science,batch0070/a000550/a000550_article.pdf
batch0070,2020-05-11,a000606,"Devine, Patricia G.; Forscher, Patrick S.; Cox, William T. L.; Kaatz, Anna; Sheridan, Jennifer; Carnes, Molly",2017,A gender bias habit-breaking intervention led to increased hiring of female faculty in STEMM departments,Journal of Experimental Social Psychology,batch0070/a000606/a000606_article.pdf
batch0070,2020-05-11,a000940,"Weisberg, Steven M.; Newcombe, Nora S.; Chatterjee, Anjan",2019,Everyday taxi drivers: Do better navigators have larger hippocampi?,Cortex,batch0070/a000940/a000940_article.pdf
batch0070,2020-05-11,a001062,"Cohen, Sheldon; Janicki-Deverts, Denise; Turner, Ronald B.; Doyle, William J.",2015,Does Hugging Provide Stress-Buffering Social Support? A Study of Susceptibility to Upper Respiratory Infection and Illness,Psychological Science,batch0070/a001062/a001062_article.pdf
batch0070,2020-05-11,a001112,"Lee, Jessica C; Lovibond, Peter F; Hayes, Brett K",2019,Evidential diversity increases generalisation in predictive learning,Quarterly Journal of Experimental Psychology,batch0070/a001112/a001112_article.pdf
batch0070,2020-05-11,a001268,"Nezlek, John B.; Rusanowska, Marzena; Holas, Paweł; Krejtz, Izabela",2017,Positive daily experiences can buffer the negative effects of daily stress: A conceptual replication,Journal of Research in Personality,batch0070/a001268/a001268_article.pdf
