batch_id,batch_date,study_id,Author,Publication Year,Title,Publication Title,pdf_filename
batch0049,2020-04-22,a000049,"Barber, Michael J.; Canes‐Wrone, Brandice; Thrower, Sharece",2017,Ideologically Sophisticated Donors: Which Candidates Do Individual Contributors Finance?,American Journal of Political Science,batch0049/a000049/a000049_article.pdf
batch0049,2020-04-22,a000107,"Ludwig, Rita M.; Srivastava, Sanjay; Berkman, Elliot T.",2019,Predicting Exercise With a Personality Facet: Planfulness and Goal Achievement,Psychological Science,batch0049/a000107/a000107_article.pdf
batch0049,2020-04-22,a000127,"Strohminger, Nina; Nichols, Shaun",2015,Neurodegeneration and Identity,Psychological Science,batch0049/a000127/a000127_article.pdf
batch0049,2020-04-22,a000160,"Meylan, Stephan C.; Frank, Michael C.; Roy, Brandon C.; Levy, Roger",2017,The Emergence of an Abstract Grammatical Category in Children’s Early Speech,Psychological Science,batch0049/a000160/a000160_article.pdf
batch0049,2020-04-22,a000206,"Döring, Nicola; Mohseni, M. Rohangis",2019,Fail videos and related video comments on YouTube: a case of sexualization of women and gendered hate speech?,Communication Research Reports,batch0049/a000206/a000206_article.pdf
batch0049,2020-04-22,a000219,"Ditrich, Lara; Scholl, Annika; Sassenberg, Kai",2017,Time to go! Leaving the group in response to norm-deviations,Journal of Experimental Social Psychology,batch0049/a000219/a000219_article.pdf
batch0049,2020-04-22,a000303,"Ryan, Timothy J.",2017,How Do Indifferent Voters Decide? The Political Importance of Implicit Attitudes,American Journal of Political Science,batch0049/a000303/a000303_article.pdf
batch0049,2020-04-22,a000347,"Moritz, Christian P.; Mühlhaus, Timo; Tenzer, Stefan; Schulenborg, Thomas; Friauf, Eckhard",2019,Poor transcript-protein correlation in the brain: negatively correlating gene products reveal neuronal polarity as a potential cause,Journal of Neurochemistry,batch0049/a000347/a000347_article.pdf
batch0049,2020-04-22,a000378,"Edlund, John E.; Heider, Jeremy D.; Nichols, Austin Lee; McCarthy, Randy J.; Wood, Sarah E.; Scherer, Cory R.; Hartnett, Jessica L.; Walker, Richard",2018,Sex differences in jealousy: the (lack of) influence of researcher theoretical perspective,The Journal of Social Psychology,batch0049/a000378/a000378_article.pdf
batch0049,2020-04-22,a000379,"Patil, Anuya; Duncan, Katherine",2018,Lingering Cognitive States Shape Fundamental Mnemonic Abilities,Psychological Science,batch0049/a000379/a000379_article.pdf
batch0049,2020-04-22,a000423,"Ladam, Christina; Harden, Jeffrey J.; Windett, Jason H.",2018,Prominent Role Models: High-Profile Female Politicians and the Emergence of Women as Candidates for Public Office,American Journal of Political Science,batch0049/a000423/a000423_article.pdf
batch0049,2020-04-22,a000525,"Cameira, Miguel; Ribeiro, Tiago Azevedo",2014,Reactions to Intragroup Deviance: Does Disidentification Have a Role?,The Journal of Social Psychology,batch0049/a000525/a000525_article.pdf
batch0049,2020-04-22,a000554,"Giles, Oscar T.; Shire, Katy A.; Hill, Liam J. B.; Mushtaq, Faisal; Waterman, Amanda; Holt, Raymond J.; Culmer, Peter R.; Williams, Justin H. G.; Wilkie, Richard M.; Mon-Williams, Mark",2018,Hitting the Target: Mathematical Attainment in Children Is Related to Interceptive-Timing Ability,Psychological Science,batch0049/a000554/a000554_article.pdf
batch0049,2020-04-22,a000579,"Redlich, Dennis; Schnuerch, Robert; Memmert, Daniel; Kreitz, Carina",2019,Dollars do not determine detection: Monetary value associated with unexpected objects does not affect the likelihood of inattentional blindness,Quarterly Journal of Experimental Psychology,batch0049/a000579/a000579_article.pdf
batch0049,2020-04-22,a000615,"Yashar, Amit; Wu, Xiuyun; Chen, Jiageng; Carrasco, Marisa",2019,Crowding and Binding: Not All Feature Dimensions Behave in the Same Way,Psychological Science,batch0049/a000615/a000615_article.pdf
batch0049,2020-04-22,a000621,"Komnig, Daniel; Dagli, Toruntay Cem; Habib, Pardes; Zeyen, Thomas; Schulz, Jörg B.; Falkenburger, Björn H.",2018,Fingolimod (FTY720) is not protective in the subacute MPTP mouse model of Parkinson's disease and does not lead to a sustainable increase of brain‐derived neurotrophic factor,Journal of Neurochemistry,batch0049/a000621/a000621_article.pdf
batch0049,2020-04-22,a000674,"Davydenko, Mariya; Peetz, Johanna",2019,Does it matter if a week starts on Monday or Sunday? How calendar format can boost goal motivation,Journal of Experimental Social Psychology,batch0049/a000674/a000674_article.pdf
batch0049,2020-04-22,a000678,"Nagtegaal, Rosanna; Tummers, Lars; Noordegraaf, Mirko; Bekkers, Victor",2019,Nudging healthcare professionals towards evidence-based medicine: A systematic scoping review,Journal of Behavioral Public Administration,batch0049/a000678/a000678_article.pdf
batch0049,2020-04-22,a000700,"Dufner, Michael; Brümmer, Martin; Chung, Joanne M.; Drewke, Pia M.; Blaison, Christophe; Schmukle, Stefan C.",2018,Does Smile Intensity in Photographs Really Predict Longevity? A Replication and Extension of Abel and Kruger (2010),Psychological Science,batch0049/a000700/a000700_article.pdf
batch0049,2020-04-22,a000708,"Tucker-Drob, Elliot M.; Bates, Timothy C.",2016,Large Cross-National Differences in Gene × Socioeconomic Status Interaction on Intelligence,Psychological Science,batch0049/a000708/a000708_article.pdf
batch0049,2020-04-22,a000709,Brooks Patricia J.; Kwoka Nicole; Kempe Vera,2016,Distributional Effects and Individual Differences in L2 Morphology Learning,Language Learning,batch0049/a000709/a000709_article.pdf
batch0049,2020-04-22,a000713,"Reteig, Leon C.; van den Brink, Ruud L.; Prinssen, Sam; Cohen, Michael X; Slagter, Heleen A.",2019,Sustaining attention for a prolonged period of time increases temporal variability in cortical responses,Cortex,batch0049/a000713/a000713_article.pdf
batch0049,2020-04-22,a000753,"Humphries, Stacey; Klooster, Nathaniel; Cardillo, Eileen; Weintraub, Daniel; Rick, Jacqueline; Chatterjee, Anjan",2019,From action to abstraction: The sensorimotor grounding of metaphor in Parkinson's disease,Cortex,batch0049/a000753/a000753_article.pdf
batch0049,2020-04-22,a000785,"Norouzian, Reza; Miranda, Michael De; Plonsky, Luke",2019,A Bayesian Approach to Measuring Evidence in L2 Research: An Empirical Investigation,The Modern Language Journal,batch0049/a000785/a000785_article.pdf
batch0049,2020-04-22,a000797,"Rubinstein, Rachel S.; Jussim, Lee; Stevens, Sean T.",2018,Reliance on individuating information and stereotypes in implicit and explicit person perception,Journal of Experimental Social Psychology,batch0049/a000797/a000797_article.pdf
batch0049,2020-04-22,a000885,"Naragon-Gainey, Kristin; DeMarree, Kenneth G.",2017,Decentering Attenuates the Associations of Negative Affect and Positive Affect With Psychopathology,Clinical Psychological Science,batch0049/a000885/a000885_article.pdf
batch0049,2020-04-22,a000914,"Yurovsky, Daniel; Case, Sarah; Frank, Michael C.",2017,Preschoolers Flexibly Adapt to Linguistic Input in a Noisy Channel,Psychological Science,batch0049/a000914/a000914_article.pdf
batch0049,2020-04-22,a000924,"Haines, Simon J.; Gleeson, John; Kuppens, Peter; Hollenstein, Tom; Ciarrochi, Joseph; Labuschagne, Izelle; Grace, Caitlin; Koval, Peter",2016,The Wisdom to Know the Difference: Strategy-Situation Fit in Emotion Regulation in Daily Life Is Associated With Well-Being,Psychological Science,batch0049/a000924/a000924_article.pdf
batch0049,2020-04-22,a000939,"Kane, Michael J.; Gross, Georgina M.; Chun, Charlotte A.; Smeekens, Bridget A.; Meier, Matt E.; Silvia, Paul J.; Kwapil, Thomas R.",2017,"For Whom the Mind Wanders, and When, Varies Across Laboratory and Daily-Life Settings",Psychological Science,batch0049/a000939/a000939_article.pdf
batch0049,2020-04-22,a001047,"Hobson, Nicholas M.; Gino, Francesca; Norton, Michael I.; Inzlicht, Michael",2017,When Novel Rituals Lead to Intergroup Bias: Evidence From Economic Games and Neurophysiology,Psychological Science,batch0049/a001047/a001047_article.pdf
batch0049,2020-04-22,a001053,"Box‐Steffensmeier, Janet M.; Christenson, Dino P.; Craig, Alison W.",2019,Cue-Taking in Congress: Interest Group Signals from Dear Colleague Letters,American Journal of Political Science,batch0049/a001053/a001053_article.pdf
batch0049,2020-04-22,a001057,"King, Gary; Lam, Patrick; Roberts, Margaret E.",2017,Computer‐Assisted Keyword and Document Set Discovery from Unstructured Text,American Journal of Political Science,batch0049/a001057/a001057_article.pdf
batch0049,2020-04-22,a001081,"Hu, Xiaoqing; Bergström, Zara M.; Bodenhausen, Galen V.; Rosenfeld, J. Peter",2015,Suppressing Unwanted Autobiographical Memories Reduces Their Automatic Influences: Evidence From Electrophysiology and an Implicit Autobiographical Memory Test,Psychological Science,batch0049/a001081/a001081_article.pdf
batch0049,2020-04-22,a001115,"Grossmann, Igor; Varnum, Michael E. W.",2015,"Social Structure, Infectious Diseases, Disasters, Secularism, and Cultural Change in America",Psychological Science,batch0049/a001115/a001115_article.pdf
batch0049,2020-04-22,a001280,"Masselink, M.; Van Roekel, E.; Hankin, B.l.; Keijsers, L.; Lodder, G.m.a.; Vanhalst, J.; Verhagen, M.; Young, J.f.; Oldehinkel, A.j.",2018,The Longitudinal Association Between Self-esteem and Depressive Symptoms in Adolescents: Separating Between-Person Effects from Within-Person Effects,European Journal of Personality,batch0049/a001280/a001280_article.pdf
batch0049,2020-04-22,a001302,"Hitt, Matthew P.; Volden, Craig; Wiseman, Alan E.",2017,Spatial Models of Legislative Effectiveness,American Journal of Political Science,batch0049/a001302/a001302_article.pdf
batch0049,2020-04-22,a001303,"Perfecto, Hannah; Donnelly, Kristin; Critcher, Clayton R.",2019,Volume Estimation Through Mental Simulation,Psychological Science,batch0049/a001303/a001303_article.pdf
batch0049,2020-04-22,a001534,"Raver, Ashley; Murchake, Hanna; Chalk, Holly M.",2018,Positive Disability Identity Predicts Sense of Belonging in Emerging Adults With a Disability,Psi Chi Journal of Psychological Research,batch0049/a001534/a001534_article.pdf
batch0049,2020-04-22,a001621,"Brown-Iannuzzi, Jazmin L.; Dotsch, Ron; Cooley, Erin; Payne, B. Keith",2017,The Relationship Between Mental Representations of Welfare Recipients and Attitudes Toward Welfare,Psychological Science,batch0049/a001621/a001621_article.pdf
batch0049,2020-04-22,a001645,"Brandes, Cassandra M.; Herzhoff, Kathrin; Smack, Avanté J.; Tackett, Jennifer L.",2019,The p Factor and the n Factor: Associations Between the General Factors of Psychopathology and Neuroticism in Children,Clinical Psychological Science,batch0049/a001645/a001645_article.pdf
