batch_id,batch_date,study_id,Author,Publication Year,Title,Publication Title,pdf_filename
batch0071,2020-05-11,a000007,Olderbak Sally G.; Malter Frederic; Wolf Pedro Sofio Abril; Jones Daniel N.; Figueredo Aurelio José,2017,Predicting Romantic Interest at Zero Acquaintance: Evidence of Sex Differences in Trait Perception but Not in Predictors of Interest,European Journal of Personality,batch0071/a000007/a000007_article.pdf
batch0071,2020-05-11,a000013,"Zaval, Lisa; Markowitz, Ezra M.; Weber, Elke U.",2015,How Will I Be Remembered? Conserving the Environment for the Sake of One’s Legacy,Psychological Science,batch0071/a000013/a000013_article.pdf
batch0071,2020-05-11,a000038,"Neff, Kristin D.; Tóth‐Király, István; Colosimo, Ken",2018,"Self-compassion Is Best Measured as a Global Construct and Is Overlapping with but Distinct from Neuroticism: A Response to Pfattheicher, Geiger, Hartung, Weiss, and Schindler (2017)",European Journal of Personality,batch0071/a000038/a000038_article.pdf
batch0071,2020-05-11,a000061,"Hilbig, Benjamin E.; Kieslich, Pascal J.; Henninger, Felix; Thielmann, Isabel; Zettler, Ingo",2018,Lead Us (Not) into Temptation: Testing the Motivational Mechanisms Linking Honesty–Humility to Cooperation,European Journal of Personality,batch0071/a000061/a000061_article.pdf
batch0071,2020-05-11,a000153,"Feldman, Gilad; Chen, Jieying",2019,Regret-action effect: Action-inaction asymmetries in inferences drawn from perceived regret,Journal of Experimental Social Psychology,batch0071/a000153/a000153_article.pdf
batch0071,2020-05-11,a000214,"Marchlewska, Marta; Cichocka, Aleksandra; Łozowski, Filip; Górska, Paulina; Winiewski, Mikołaj",2019,In search of an imaginary enemy: Catholic collective narcissism and the endorsement of gender conspiracy beliefs,The Journal of Social Psychology,batch0071/a000214/a000214_article.pdf
batch0071,2020-05-11,a000235,"Lewis, Joshua; Gaertig, Celia; Simmons, Joseph P.",2019,Extremeness Aversion Is a Cause of Anchoring,Psychological Science,batch0071/a000235/a000235_article.pdf
batch0071,2020-05-11,a000292,"Marsden, Emma; Morgan‐Short, Kara; Thompson, Sophie; Abugaber, David",2018,Replication in Second Language Research: Narrative and Systematic Reviews and Recommendations for the Field,Language Learning,batch0071/a000292/a000292_article.pdf
batch0071,2020-05-11,a000305,"Christenson, Dino P.; Kriner, Douglas L.",2017,Mobilizing the Public Against the President: Congress and the Political Costs of Unilateral Action,American Journal of Political Science,batch0071/a000305/a000305_article.pdf
batch0071,2020-05-11,a000321,"Sawaoka, Takuya; Monin, Benoît",2018,The Paradox of Viral Outrage,Psychological Science,batch0071/a000321/a000321_article.pdf
