batch_id,batch_date,study_id,Author,Publication Year,Title,Publication Title,pdf_filename
batch0902,2020-07-23,a000048,"Devos, Thierry; Sadler, Melody",2019,Context diversity predicts the extent to which the American identity is implicitly associated with Asian Americans and European Americans.,Asian American Journal of Psychology,Refer to Zotero library for PDF/link
batch0902,2020-07-23,a000071,"Rivera, Luis M.; Veysey, Bonita M.",2018,Implicit self-criminal cognition and its relation to criminal behavior.,Law and Human Behavior,Refer to Zotero library for PDF/link
batch0902,2020-07-23,a000098,Kandler Christian; Pfattheicher Stefan; Geiger Mattis; Hartung Johanna; Weiss Selina; Schindler Simon,2017,Old Wine in New Bottles? The Case of Self‐compassion and Neuroticism,European Journal of Personality,Refer to Zotero library for PDF/link
batch0902,2020-07-23,a000108,"Rosati, Alexandra G.; DiNicola, Lauren M.; Buckholtz, Joshua W.",2018,Chimpanzee Cooperation Is Fast and Independent From Self-Control,Psychological Science,Refer to Zotero library for PDF/link
batch0902,2020-07-23,a000115,Thielmann Isabel; Zimmermann Johannes; Leising Daniel; Hilbig Benjamin E.; Back Mitja,2017,Seeing is Knowing: On the Predictive Accuracy of Self‐ and Informant Reports for Prosocial and Moral Behaviours,European Journal of Personality,Refer to Zotero library for PDF/link
batch0902,2020-07-23,a000138,"Feinstein, Brian A.; McConnell, Elizabeth; Dyar, Christina; Mustanski, Brian; Newcomb, Michael E.",2019,The Influence of Stress on Depression and Substance Use Problems Among Young Male Same-Sex Couples: Relationship Functioning as an Underlying Mechanism,Clinical Psychological Science,Refer to Zotero library for PDF/link
batch0902,2020-07-23,a000139,"Hilgard, Joseph",2019,Comment on Yoon and Vargas (2014): An Implausibly Large Effect From Implausibly Invariant Data,Psychological Science,Refer to Zotero library for PDF/link
batch0902,2020-07-23,a000143,"Amiot, Catherine E.; Lépine, Olivier; Zaky, Julie",2019,Compartmentalization of Animals: Toward an Understanding of How We Create Cognitive Distinctions between Animals and Their Implications,Analyses of Social Issues and Public Policy,Refer to Zotero library for PDF/link
batch0902,2020-07-23,a000146,"Kievit, Rogier A.; Lindenberger, Ulman; Goodyer, Ian M.; Jones, Peter B.; Fonagy, Peter; Bullmore, Edward T.; Network, the Neuroscience in Psychiatry; Dolan, Raymond J.",2017,Mutualistic Coupling Between Vocabulary and Reasoning Supports Cognitive Development During Late Adolescence and Early Adulthood,Psychological Science,Refer to Zotero library for PDF/link
batch0902,2020-07-23,a000182,"Sweetman, Joseph; Maio, Gregory R.; Spears, Russell; Manstead, Antony S. R.; Livingstone, Andrew G.",2019,Attitude toward protest uniquely predicts (normative and nonnormative) political action by (advantaged and disadvantaged) group members,Journal of Experimental Social Psychology,Refer to Zotero library for PDF/link
batch0902,2020-07-23,a000197,"Porter, Shanette C.; Rheinschmidt-Same, Michelle; Richeson, Jennifer A.",2016,Inferring Identity From Language: Linguistic Intergroup Bias Informs Social Categorization,Psychological Science,Refer to Zotero library for PDF/link
batch0902,2020-07-23,a000212,"Bürkner, Paul-Christian; Vuorre, Matti",2019,Ordinal Regression Models in Psychology: A Tutorial,Advances in Methods and Practices in Psychological Science,Refer to Zotero library for PDF/link
batch0902,2020-07-23,a000301,"Grabot, Laetitia; Wassenhove, Virginie van",2017,Time Order as Psychological Bias,Psychological Science,Refer to Zotero library for PDF/link
batch0902,2020-07-23,a000330,"Tuxhorn, Kim-Lee; D'Attoma, John W.; Steinmo, Sven",2019,Trust in institutions: Narrowing the ideological gap over the federal budget,Journal of Behavioral Public Administration,Refer to Zotero library for PDF/link
batch0902,2020-07-23,a000369,"Przybylski, Andrew K.; Weinstein, Netta",2019,Investigating the Motivational and Psychosocial Dynamics of Dysregulated Gaming: Evidence From a Preregistered Cohort Study,Clinical Psychological Science,Refer to Zotero library for PDF/link
