batch_id,batch_date,study_id,Author,Publication Year,Title,Publication Title,pdf_filename
batch0035,2020-04-15,a000029,"Sened, Haran; Lazarus, Gal; Gleason, Marci E. J.; Rafaeli, Eshkol; Fleeson, William",2018,The Use of Intensive Longitudinal Methods in Explanatory Personality Research,European Journal of Personality,batch0035/a000029/a000029_article.pdf
batch0035,2020-04-15,a000035,"Birmingham, Elina; Stanley, Damian; Nair, Remya; Adolphs, Ralph",2015,Implicit Social Biases in People With Autism,Psychological Science,batch0035/a000035/a000035_article.pdf
batch0035,2020-04-15,a000036,"Yousif, Sami R.; Aboody, Rosie; Keil, Frank C.",2019,The Illusion of Consensus: A Failure to Distinguish Between True and False Consensus,Psychological Science,batch0035/a000036/a000036_article.pdf
batch0035,2020-04-15,a000082,"IJzerman, Hans; Neyroud, Lison; Courset, Rémi; Schrama, Michel; Post, Jorick; Pronk, Tila M.",2018,Socially thermoregulated thinking: How past experiences matter in thinking about our loved ones,Journal of Experimental Social Psychology,batch0035/a000082/a000082_article.pdf
batch0035,2020-04-15,a000130,"Meier, Stephan; Stephenson, Matthew; Perkowski, Patryk",2019,Culture of trust and division of labor in nonhierarchical teams,Strategic Management Journal,batch0035/a000130/a000130_article.pdf
batch0035,2020-04-15,a000194,"Sinclair, H. Colleen; Hood, Kristina B.; Wright, Brittany L.",2014,"Revisiting the Romeo and Juliet Effect (Driscoll, Davis, & Lipetz, 1972): Reexamining the Links Between Social Network Opinions and Romantic Relationship Outcomes",Social Psychology,batch0035/a000194/a000194_article.pdf
batch0035,2020-04-15,a000199,"Zhao, Li; Heyman, Gail D.; Chen, Lulu; Lee, Kang",2017,Praising Young Children for Being Smart Promotes Cheating,Psychological Science,batch0035/a000199/a000199_article.pdf
batch0035,2020-04-15,a000229,"Gibson, Edward; Tan, Caitlin; Futrell, Richard; Mahowald, Kyle; Konieczny, Lars; Hemforth, Barbara; Fedorenko, Evelina",2017,Don’t Underestimate the Benefits of Being Misunderstood,Psychological Science,batch0035/a000229/a000229_article.pdf
batch0035,2020-04-15,a000231,"Benoit, Kenneth; Munger, Kevin; Spirling, Arthur",2019,Measuring and Explaining Political Sophistication through Textual Complexity,American Journal of Political Science,batch0035/a000231/a000231_article.pdf
batch0035,2020-04-15,a000232,"Skinner, Allison L.; Meltzoff, Andrew N.; Olson, Kristina R.",2017,“Catching” Social Bias: Exposure to Biased Nonverbal Signals Creates Social Biases in Preschool Children,Psychological Science,batch0035/a000232/a000232_article.pdf
