batch_id,batch_date,study_id,Author,Publication Year,Title,Publication Title,pdf_filename
batch0036,2020-04-15,a000049,"Barber, Michael J.; Canes‐Wrone, Brandice; Thrower, Sharece",2017,Ideologically Sophisticated Donors: Which Candidates Do Individual Contributors Finance?,American Journal of Political Science,batch0036/a000049/a000049_article.pdf
batch0036,2020-04-15,a000152,"Brown, Christina M.; Troy, Nicole S.; Jobson, Katie R.; Link, Jennifer K.",2018,Contextual and personal determinants of preferring success attributed to natural talent or striving,Journal of Experimental Social Psychology,batch0036/a000152/a000152_article.pdf
batch0036,2020-04-15,a000157,"Banks, Antoine J.; Hicks, Heather M.",2019,The Effectiveness of a Racialized Counterstrategy,American Journal of Political Science,batch0036/a000157/a000157_article.pdf
batch0036,2020-04-15,a000177,"Kwaadsteniet, Leontien de; Hagmayer, York",2018,Clinicians’ Personal Theories of Developmental Disorders Explain Their Judgments of Effectiveness of Interventions,Clinical Psychological Science,batch0036/a000177/a000177_article.pdf
batch0036,2020-04-15,a000183,"Givi, Julian; Galak, Jeff",2019,The “future is now” bias: Anchoring and (insufficient) adjustment when predicting the future from the present,Journal of Experimental Social Psychology,batch0036/a000183/a000183_article.pdf
batch0036,2020-04-15,a000303,"Ryan, Timothy J.",2017,How Do Indifferent Voters Decide? The Political Importance of Implicit Attitudes,American Journal of Political Science,batch0036/a000303/a000303_article.pdf
batch0036,2020-04-15,a000325,"Protzko, John; Zedelius, Claire M.; Schooler, Jonathan W.",2019,Rushing to Appear Virtuous: Time Pressure Increases Socially Desirable Responding,Psychological Science,batch0036/a000325/a000325_article.pdf
batch0036,2020-04-15,a000332,"Baimel, Adam; Birch, Susan A. J.; Norenzayan, Ara",2018,Coordinating bodies and minds: Behavioral synchrony fosters mentalizing,Journal of Experimental Social Psychology,batch0036/a000332/a000332_article.pdf
batch0036,2020-04-15,a000354,"Sokol-Hessner, Peter; Lackovic, Sandra F.; Tobe, Russell H.; Camerer, Colin F.; Leventhal, Bennett L.; Phelps, Elizabeth A.",2015,Determinants of Propranolol’s Selective Effect on Loss Aversion,Psychological Science,batch0036/a000354/a000354_article.pdf
batch0036,2020-04-15,a000404,"Djupe, Paul A.; Neiheisel, Jacob R.; Sokhey, Anand E.",2018,Reconsidering the Role of Politics in Leaving Religion: The Importance of Affiliation,American Journal of Political Science,batch0036/a000404/a000404_article.pdf
batch0036,2020-04-15,a000409,"Mathôt, Sebastiaan; Grainger, Jonathan; Strijkers, Kristof",2017,Pupillary Responses to Words That Convey a Sense of Brightness or Darkness,Psychological Science,batch0036/a000409/a000409_article.pdf
batch0036,2020-04-15,a000458,"Le Mens, Gaël; Kovács, Balázs; Avrahami, Judith; Kareev, Yaakov",2018,How Endogenous Crowd Formation Undermines the Wisdom of the Crowd in Online Ratings,Psychological Science,batch0036/a000458/a000458_article.pdf
batch0036,2020-04-15,a000477,"Zhou, Han; Wang, Xuan; Cheng, Rui; Hou, Xuewen; Chen, Ying; Feng, Yun; Qiu, Jie",2019,Analysis of long non-coding RNA expression profiles in neonatal rats with hypoxic-ischemic brain damage,Journal of Neurochemistry,batch0036/a000477/a000477_article.pdf
batch0036,2020-04-15,a000634,"Okten, Irmak Olcaysoy; Saribay, S. Adil",2019,Stereotype activation and self-regulation by conservatives and liberals in political encounters,The Journal of Social Psychology,batch0036/a000634/a000634_article.pdf
batch0036,2020-04-15,a000689,"Berman, Jonathan Z.; Barasch, Alixandra; Levine, Emma E.; Small, Deborah A.",2018,Impediments to Effective Altruism: The Role of Subjective Preferences in Charitable Giving,Psychological Science,batch0036/a000689/a000689_article.pdf
batch0036,2020-04-15,a000709,Brooks Patricia J.; Kwoka Nicole; Kempe Vera,2016,Distributional Effects and Individual Differences in L2 Morphology Learning,Language Learning,batch0036/a000709/a000709_article.pdf
batch0036,2020-04-15,a000739,"Tang, Simone; Gray, Kurt",2018,"CEOs imbue organizations with feelings, increasing punishment satisfaction and apology effectiveness",Journal of Experimental Social Psychology,batch0036/a000739/a000739_article.pdf
batch0036,2020-04-15,a000753,"Humphries, Stacey; Klooster, Nathaniel; Cardillo, Eileen; Weintraub, Daniel; Rick, Jacqueline; Chatterjee, Anjan",2019,From action to abstraction: The sensorimotor grounding of metaphor in Parkinson's disease,Cortex,batch0036/a000753/a000753_article.pdf
batch0036,2020-04-15,a000784,"Pisanski, Katarzyna; Bhardwaj, Kavya; Reby, David",2018,Women's voice pitch lowers after pregnancy,Evolution and Human Behavior,batch0036/a000784/a000784_article.pdf
