batch_id,batch_date,study_id,Author,Publication Year,Title,Publication Title,pdf_filename
batch0068,2020-05-07,a000176,"Leitner, Jordan B.; Hehman, Eric; Ayduk, Ozlem; Mendoza-Denton, Rodolfo",2016,Blacks’ Death Rate Due to Circulatory Diseases Is Positively Related to Whites’ Explicit Racial Bias: A Nationwide Investigation Using Project Implicit,Psychological Science,batch0068/a000176/a000176_article.pdf
batch0068,2020-05-07,a000316,"Ven, Niels van de; Archer, Alfred T. M.; Engelen, Bart",2019,More important and surprising actions of a moral exemplar trigger stronger admiration and inspiration,The Journal of Social Psychology,batch0068/a000316/a000316_article.pdf
batch0068,2020-05-07,a000327,"Hascup, Erin R.; Broderick, Sarah O.; Russell, Mary K.; Fang, Yimin; Bartke, Andrzej; Boger, Heather A.; Hascup, Kevin N.",2019,Diet-induced insulin resistance elevates hippocampal glutamate as well as VGLUT1 and GFAP expression in AβPP/PS1 mice,Journal of Neurochemistry,batch0068/a000327/a000327_article.pdf
batch0068,2020-05-07,a000362,"Enge, Luke R.; Lupo, Amber K.; Zárate, Michael A.",2015,Neurocognitive Mechanisms of Prejudice Formation: The Role of Time-Dependent Memory Consolidation,Psychological Science,batch0068/a000362/a000362_article.pdf
batch0068,2020-05-07,a000366,"Kommattam, Pum; Jonas, Kai J.; Fischer, Agneta H.",2019,Perceived to feel less: Intensity bias in interethnic emotion perception,Journal of Experimental Social Psychology,batch0068/a000366/a000366_article.pdf
batch0068,2020-05-07,a000389,"West, Tessa V.; Koslov, Katrina; Page-Gould, Elizabeth; Major, Brenda; Mendes, Wendy Berry",2017,Contagious Anxiety: Anxious European Americans Can Transmit Their Physiological Reactivity to African Americans,Psychological Science,batch0068/a000389/a000389_article.pdf
batch0068,2020-05-07,a000479,"Bianchi, Emily C.; Hall, Erika V.; Lee, Sarah",2018,Reexamining the Link Between Economic Downturns and Racial Antipathy: Evidence That Prejudice Against Blacks Rises During Recessions,Psychological Science,batch0068/a000479/a000479_article.pdf
batch0068,2020-05-07,a000566,"Kontra, Carly; Lyons, Daniel J.; Fischer, Susan M.; Beilock, Sian L.",2015,Physical Experience Enhances Science Learning,Psychological Science,batch0068/a000566/a000566_article.pdf
batch0068,2020-05-07,a000589,"Singh, Shane P.",2019,Compulsory Voting and Parties’ Vote-Seeking Strategies,American Journal of Political Science,batch0068/a000589/a000589_article.pdf
batch0068,2020-05-07,a000858,"Yang, Fan; Choi, You-Jung; Misch, Antonia; Yang, Xin; Dunham, Yarrow",2018,In Defense of the Commons: Young Children Negatively Evaluate and Sanction Free Riders,Psychological Science,batch0068/a000858/a000858_article.pdf
batch0068,2020-05-07,a000901,"Nall, Clayton; Schneer, Benjamin; Carpenter, Daniel",2018,Paths of Recruitment: Rational Social Prospecting in Petition Canvassing,American Journal of Political Science,batch0068/a000901/a000901_article.pdf
batch0068,2020-05-07,a000964,"Hayakawa, Sayuri; Tannenbaum, David; Costa, Albert; Corey, Joanna D.; Keysar, Boaz",2017,Thinking More or Feeling Less? Explaining the Foreign-Language Effect on Moral Judgment,Psychological Science,batch0068/a000964/a000964_article.pdf
batch0068,2020-05-07,a001023,"Gamble, Tim; Walker, Ian",2016,Wearing a Bicycle Helmet Can Increase Risk Taking and Sensation Seeking in Adults,Psychological Science,batch0068/a001023/a001023_article.pdf
batch0068,2020-05-07,a001029,"Christensen, Alexander P.; Kenett, Yoed N.; Cotter, Katherine N.; Beaty, Roger E.; Silvia, Paul J.",2018,Remotely Close Associations: Openness to Experience and Semantic Memory Structure,European Journal of Personality,batch0068/a001029/a001029_article.pdf
batch0068,2020-05-07,a001211,"Dassonneville, Ruth; McAllister, Ian",2018,"Gender, Political Knowledge, and Descriptive Representation: The Impact of Long-Term Socialization",American Journal of Political Science,batch0068/a001211/a001211_article.pdf
batch0068,2020-05-07,a001499,"Kappes, Andreas; Faber, Nadira S; Kahane, Guy; Savulescu, Julian; Crockett, Molly J",2018,Concern for Others Leads to Vicarious Optimism,Psychological Science,batch0068/a001499/a001499_article.pdf
batch0068,2020-05-07,a001560,"IJzerman, Hans; Blanken, Irene; Brandt, Mark J.; Oerlemans, J. M.; Van den Hoogenhof, Marloes M. W.; Franken, Stephanie J. M.; Oerlemans, Mathe W. G.",2014,Sex Differences in Distress From Infidelity in Early Adulthood and in Later Life: A Replication and Meta-Analysis of Shackelford et al. (2004),Social Psychology,batch0068/a001560/a001560_article.pdf
