batch_id,batch_date,study_id,Author,Publication Year,Title,Publication Title,pdf_filename
batch0038,2020-04-17,a000023,"Nave, Gideon; Nadler, Amos; Zava, David; Camerer, Colin",2017,Single-Dose Testosterone Administration Impairs Cognitive Reflection in Men,Psychological Science,batch0038/a000023/a000023_article.pdf
batch0038,2020-04-17,a000141,"Woolley, Kaitlin; Fishbach, Ayelet",2019,"Shared Plates, Shared Minds: Consuming From a Shared Plate Promotes Cooperation",Psychological Science,batch0038/a000141/a000141_article.pdf
batch0038,2020-04-17,a000213,"Hackel, Leor M.; Zaki, Jamil",2018,Propagation of Economic Inequality Through Reciprocity and Reputation,Psychological Science,batch0038/a000213/a000213_article.pdf
batch0038,2020-04-17,a000250,"Spamann, Holger",2018,"Are Sleepy Punishers Really Harsh Punishers? Comment on Cho, Barnes, and Guanara (2017)",Psychological Science,batch0038/a000250/a000250_article.pdf
batch0038,2020-04-17,a000333,"Jia, Lile; Hirt, Edward R.; Fishbach, Ayelet",2019,Protecting an important goal: When prior self-control increases motivation for active goal pursuit,Journal of Experimental Social Psychology,batch0038/a000333/a000333_article.pdf
batch0038,2020-04-17,a000352,"Larson, Jennifer M.; Nagler, Jonathan; Ronen, Jonathan; Tucker, Joshua A.",2019,Social Networks and Protest Participation: Evidence from 130 Million Twitter Users,American Journal of Political Science,batch0038/a000352/a000352_article.pdf
batch0038,2020-04-17,a000399,"Rosati, Alexandra G.; Santos, Laurie R.",2016,Spontaneous Metacognition in Rhesus Monkeys,Psychological Science,batch0038/a000399/a000399_article.pdf
batch0038,2020-04-17,a000422,"Yeager, David S.; Lee, Hae Yeon; Jamieson, Jeremy P.",2016,How to Improve Adolescent Stress Responses: Insights From Integrating Implicit Theories of Personality and Biopsychosocial Models,Psychological Science,batch0038/a000422/a000422_article.pdf
batch0038,2020-04-17,a000466,"Driscoll, Amanda; Cepaluni, Gabriel; Guimarães, Feliciano de Sá; Spada, Paolo",2018,"Prejudice, Strategic Discrimination, and the Electoral Connection: Evidence from a Pair of Field Experiments in Brazil",American Journal of Political Science,batch0038/a000466/a000466_article.pdf
batch0038,2020-04-17,a000495,"Ballard, Ian C.; Kim, Bokyung; Liatsis, Anthony; Aydogan, Gökhan; Cohen, Jonathan D.; McClure, Samuel M.",2017,More Is Meaningful: The Magnitude Effect in Intertemporal Choice Depends on Self-Control,Psychological Science,batch0038/a000495/a000495_article.pdf
batch0038,2020-04-17,a000497,"Hütter, Mandy; Tigges, David",2019,On the external validity of evaluative conditioning: Evaluative responses generalize to modified instances of conditioned stimuli,Journal of Experimental Social Psychology,batch0038/a000497/a000497_article.pdf
