batch_id,batch_date,study_id,Author,Publication Year,Title,Publication Title,pdf_filename
batch0066,2020-05-05,a000023,"Nave, Gideon; Nadler, Amos; Zava, David; Camerer, Colin",2017,Single-Dose Testosterone Administration Impairs Cognitive Reflection in Men,Psychological Science,batch0066/a000023/a000023_article.pdf
batch0066,2020-05-05,a000075,"Rhodes, Marjorie; Leslie, Sarah-Jane; Yee, Kathryn M; Saunders, Katya",2019,Subtle Linguistic Cues Increase Girls’ Engagement in Science,Psychological Science,batch0066/a000075/a000075_article.pdf
batch0066,2020-05-05,a000115,Thielmann Isabel; Zimmermann Johannes; Leising Daniel; Hilbig Benjamin E.; Back Mitja,2017,Seeing is Knowing: On the Predictive Accuracy of Self‐ and Informant Reports for Prosocial and Moral Behaviours,European Journal of Personality,batch0066/a000115/a000115_article.pdf
batch0066,2020-05-05,a000178,"Klein, Richard A.; Ratliff, Kate A.; Vianello, Michelangelo; Adams, Reginald B.; Bahník, Štěpán; Bernstein, Michael J.; Bocian, Konrad; Brandt, Mark J.; Brooks, Beach; Brumbaugh, Claudia Chloe; Cemalcilar, Zeynep; Chandler, Jesse; Cheong, Winnee; Davis, William E.; Devos, Thierry; Eisner, Matthew; Frankowska, Natalia; Furrow, David; Galliani, Elisa Maria; Hasselman, Fred; Hicks, Joshua A.; Hovermale, James F.; Hunt, S. Jane; Huntsinger, Jeffrey R.; IJzerman, Hans; John, Melissa-Sue; Joy-Gaba, Jennifer A.; Barry Kappes, Heather; Krueger, Lacy E.; Kurtz, Jaime; Levitan, Carmel A.; Mallett, Robyn K.; Morris, Wendy L.; Nelson, Anthony J.; Nier, Jason A.; Packard, Grant; Pilati, Ronaldo; Rutchick, Abraham M.; Schmidt, Kathleen; Skorinko, Jeanine L.; Smith, Robert; Steiner, Troy G.; Storbeck, Justin; Van Swol, Lyn M.; Thompson, Donna; van ‘t Veer, A. E.; Ann Vaughn, Leigh; Vranka, Marek; Wichman, Aaron L.; Woodzicka, Julie A.; Nosek, Brian A.",2014,Investigating Variation in Replicability: A “Many Labs” Replication Project,Social Psychology,batch0066/a000178/a000178_article.pdf
batch0066,2020-05-05,a000242,"Ruzzoli, Manuela; Torralba, Mireia; Morís Fernández, Luis; Soto-Faraco, Salvador",2019,The relevance of alpha phase in human perception,Cortex,batch0066/a000242/a000242_article.pdf
batch0066,2020-05-05,a000272,"Wang, Fei; Peng, Kaiping; Chechlacz, Magdalena; Humphreys, Glyn W.; Sui, Jie",2017,The Neural Basis of Independence Versus Interdependence Orientations: A Voxel-Based Morphometric Analysis of Brain Volume,Psychological Science,batch0066/a000272/a000272_article.pdf
batch0066,2020-05-05,a000296,"Lagrois, Marie-Élaine; Peretz, Isabelle",2019,The co-occurrence of pitch and rhythm disorders in congenital amusia,Cortex,batch0066/a000296/a000296_article.pdf
batch0066,2020-05-05,a000314,"Nyman, Thomas J.; Lampinen, James Michael; Antfolk, Jan; Korkman, Julia; Santtila, Pekka",2019,The distance threshold of reliable eyewitness identification.,Law and Human Behavior,batch0066/a000314/a000314_article.pdf
batch0066,2020-05-05,a000323,"Chen, Siyi; Nie, Qi-Yang; Müller, Hermann J; Conci, Markus",2019,Kanizsa-figure object completion gates selection in the attentional blink,Quarterly Journal of Experimental Psychology,batch0066/a000323/a000323_article.pdf
batch0066,2020-05-05,a000373,"Biella, Marco; Sacchi, Simona",2018,Not fair but acceptable… for us! Group membership influences the tradeoff between equality and utility in a Third Party Ultimatum Game,Journal of Experimental Social Psychology,batch0066/a000373/a000373_article.pdf
