batch_id,batch_date,study_id,Author,Publication Year,Title,Publication Title,pdf_filename
batch0073,2020-05-13,a000019,"Fousiani, Kyriaki; Michaelides, Michalis; Dimitropoulou, Panagiota",2019,The effects of ethnic group membership on bullying at school: when do observers dehumanize bullies?,The Journal of Social Psychology,batch0073/a000019/a000019_article.pdf
batch0073,2020-05-13,a000043,"Suzuki, Keisuke; Lush, Peter; Seth, Anil K.; Roseboom, Warrick",2019,Intentional Binding Without Intentional Action,Psychological Science,batch0073/a000043/a000043_article.pdf
batch0073,2020-05-13,a000090,"Brey, Elizabeth; Shutts, Kristin",2018,Children use nonverbal cues from an adult to evaluate peers,Journal of Cognition and Development,batch0073/a000090/a000090_article.pdf
batch0073,2020-05-13,a000118,"Guassi Moreira, João F.; Tashjian, Sarah M.; Galván, Adriana; Silvers, Jennifer A.",2018,Parents Versus Peers: Assessing the Impact of Social Agents on Decision Making in Young Adults,Psychological Science,batch0073/a000118/a000118_article.pdf
batch0073,2020-05-13,a000136,"Chan, Man-pui Sally; Jones, Christopher R.; Jamieson, Kathleen Hall; Albarracín, Dolores",2017,Debunking: A Meta-Analysis of the Psychological Efficacy of Messages Countering Misinformation,Psychological Science,batch0073/a000136/a000136_article.pdf
batch0073,2020-05-13,a000188,"Tong, Jordan; Feiler, Daniel; Ivantsova, Anastasia",2018,"Good Choice, Bad Judgment: How Choice Under Uncertainty Generates Overoptimism",Psychological Science,batch0073/a000188/a000188_article.pdf
batch0073,2020-05-13,a000329,"Ashokkumar, Ashwini; Galaif, Meredith; Swann, William B.",2019,Tribalism can corrupt: Why people denounce or protect immoral group members,Journal of Experimental Social Psychology,batch0073/a000329/a000329_article.pdf
batch0073,2020-05-13,a000339,"van Doeselaar, Lotte; Klimstra, Theo A.; Denissen, Jaap J. A.; Meeus, Wim",2019,Distinctiveness as a marker of identity formation,Journal of Research in Personality,batch0073/a000339/a000339_article.pdf
batch0073,2020-05-13,a000343,"Henry L. Roediger, III; DeSoto, K. Andrew",2016,Recognizing the Presidents: Was Alexander Hamilton President?,Psychological Science,batch0073/a000343/a000343_article.pdf
batch0073,2020-05-13,a000364,"Yang, Yueran; Moody, Sarah A.; Cabell, Jean J.; Madon, Stephanie",2019,Why suspects confess: The power of outcome certainty.,Law and Human Behavior,batch0073/a000364/a000364_article.pdf
batch0073,2020-05-13,a000411,"Kogan, Vladimir; Lavertu, Stéphane; Peskowitz, Zachary",2018,"Election Timing, Electorate Composition, and Policy Outcomes: Evidence from School Districts",American Journal of Political Science,batch0073/a000411/a000411_article.pdf
batch0073,2020-05-13,a000422,"Yeager, David S.; Lee, Hae Yeon; Jamieson, Jeremy P.",2016,How to Improve Adolescent Stress Responses: Insights From Integrating Implicit Theories of Personality and Biopsychosocial Models,Psychological Science,batch0073/a000422/a000422_article.pdf
batch0073,2020-05-13,a000484,"Hattke, Fabian; Kalucza, Janne",2019,What influences the willingness of citizens to coproduce public services? Results from a vignette experiment,Journal of Behavioral Public Administration,batch0073/a000484/a000484_article.pdf
batch0073,2020-05-13,a000518,"Plonsky, Luke; Ghanbar, Hessameddin",2018,Multiple Regression in L2 Research: A Methodological Synthesis and Guide to Interpreting R2 Values,The Modern Language Journal,batch0073/a000518/a000518_article.pdf
batch0073,2020-05-13,a000638,"Ghaffari, Minou; Fiedler, Susann",2018,The Power of Attention: Using Eye Gaze to Predict Other-Regarding and Moral Choices,Psychological Science,batch0073/a000638/a000638_article.pdf
batch0073,2020-05-13,a000639,"Nicholson-Crotty, Sean; Nicholson-Crotty, Jill; Webeck, Sean",2019,Are public managers more risk averse? Framing effects and status quo bias across the sectors,Journal of Behavioral Public Administration,batch0073/a000639/a000639_article.pdf
batch0073,2020-05-13,a000759,"Quiroga-Martinez, David R.; Hansen, Niels C.; Højlund, Andreas; Pearce, Marcus T.; Brattico, Elvira; Vuust, Peter",2019,Reduced prediction error responses in high-as compared to low-uncertainty musical contexts,Cortex,batch0073/a000759/a000759_article.pdf
batch0073,2020-05-13,a000794,"Cramblet Alvarez, Leslie D.; Jones, K. Nicole; Walljasper-Schuyler, Chelsea; Trujillo, Marissa; Weiser, Mikayla A.; Rodriguez, Jerome L.; Ringler, Rachael L.; Leach, Jonah L.",2019,Psychology’s Hidden Figures: Undergraduate Psychology Majors’ (In)Ability to Recognize Our Diverse Pioneers,Psi Chi Journal of Psychological Research,batch0073/a000794/a000794_article.pdf
