batch_id,batch_date,study_id,Author,Publication Year,Title,Publication Title,pdf_filename
batch0023,2020-04-07,a000025,"Fisher, Matthew; Keil, Frank C.",2018,The Binary Bias: A Systematic Distortion in the Integration of Information,Psychological Science,batch0023/a000025/a000025_article.pdf
batch0023,2020-04-07,a000071,"Rivera, Luis M.; Veysey, Bonita M.",2018,Implicit self-criminal cognition and its relation to criminal behavior.,Law and Human Behavior,batch0023/a000071/a000071_article.pdf
batch0023,2020-04-07,a000084,"Cohen, Noga; Mor, Nilly",2018,Enhancing Reappraisal by Linking Cognitive Control and Emotion,Clinical Psychological Science,batch0023/a000084/a000084_article.pdf
batch0023,2020-04-07,a000093,"Lee, Jacob C.; Hall, Deborah L.; Wood, Wendy",2018,Experiential or Material Purchases? Social Class Determines Purchase Happiness,Psychological Science,batch0023/a000093/a000093_article.pdf
batch0023,2020-04-07,a000134,"Loschelder, David D.; Friese, Malte; Schaerer, Michael; Galinsky, Adam D.",2016,The Too-Much-Precision Effect: When and Why Precise Anchors Backfire With Experts,Psychological Science,batch0023/a000134/a000134_article.pdf
batch0023,2020-04-07,a000216,"Mackinnon, Sean P.; Firth, Samantha",2018,The effect of question structure on self-reported drinking: Ascending versus descending order effects,Journal of Research in Personality,batch0023/a000216/a000216_article.pdf
batch0023,2020-04-07,a000242,"Ruzzoli, Manuela; Torralba, Mireia; Morís Fernández, Luis; Soto-Faraco, Salvador",2019,The relevance of alpha phase in human perception,Cortex,batch0023/a000242/a000242_article.pdf
batch0023,2020-04-07,a000259,"Kim, Jeong Hyun",2019,Direct Democracy and Women's Political Engagement,American Journal of Political Science,batch0023/a000259/a000259_article.pdf
batch0023,2020-04-07,a000299,"Kraus, Michael W.; Brown, Xanni; Swoboda, Hannah",2019,Dog whistle mascots: Native American mascots as normative expressions of prejudice,Journal of Experimental Social Psychology,batch0023/a000299/a000299_article.pdf
batch0023,2020-04-07,a000300,"Lucas, Nadia; Bourgeois, Alexia; Carrera, Emmanuel; Landis, Theodor; Vuilleumier, Patrik",2019,Impaired visual search with paradoxically increased facilitation by emotional features after unilateral pulvinar damage,Cortex,batch0023/a000300/a000300_article.pdf
