batch_id,batch_date,study_id,Author,Publication Year,Title,Publication Title,pdf_filename
batch0055,2020-04-24,a000036,"Yousif, Sami R.; Aboody, Rosie; Keil, Frank C.",2019,The Illusion of Consensus: A Failure to Distinguish Between True and False Consensus,Psychological Science,batch0055/a000036/a000036_article.pdf
batch0055,2020-04-24,a000064,"Papageorgiadis, Nikolaos; Xu, Yue; Alexiou, Constantinos",2019,The Effect of European Intellectual Property Institutions on Chinese Outward Foreign Direct Investment,Management and Organization Review,batch0055/a000064/a000064_article.pdf
batch0055,2020-04-24,a000077,"Redford, Liz; Ratliff, Kate A.",2018,Empathy and humanitarianism predict preferential moral responsiveness to in-groups and out-groups,The Journal of Social Psychology,batch0055/a000077/a000077_article.pdf
batch0055,2020-04-24,a000080,"Chen, Hui; Carlson, Richard A; Wyble, Brad",2018,Is Source Information Automatically Available in Working Memory?,Psychological Science,batch0055/a000080/a000080_article.pdf
batch0055,2020-04-24,a000093,"Lee, Jacob C.; Hall, Deborah L.; Wood, Wendy",2018,Experiential or Material Purchases? Social Class Determines Purchase Happiness,Psychological Science,batch0055/a000093/a000093_article.pdf
batch0055,2020-04-24,a000096,"Muggleton, Naomi K.; Fincher, Corey L.",2018,You're not my type: Do conservatives have a bias for seeing long-term mates?,Evolution and Human Behavior,batch0055/a000096/a000096_article.pdf
batch0055,2020-04-24,a000144,"Montgomery, Jacob M.; Nyhan, Brendan; Torres, Michelle",2018,How Conditioning on Posttreatment Variables Can Ruin Your Experiment and What to Do about It,American Journal of Political Science,batch0055/a000144/a000144_article.pdf
batch0055,2020-04-24,a000167,Stachl Clemens; Hilbert Sven; Au Jiew‐Quay; Buschek Daniel; De Luca Alexander; Bischl Bernd; Hussmann Heinrich; Bühner Markus; Wrzus Cornelia,2017,Personality Traits Predict Smartphone Usage,European Journal of Personality,batch0055/a000167/a000167_article.pdf
batch0055,2020-04-24,a000207,"Satchell, Liam Paul",2019,From photograph to face-to-face: Brief interactions change person and personality judgments,Journal of Experimental Social Psychology,batch0055/a000207/a000207_article.pdf
batch0055,2020-04-24,a000250,"Spamann, Holger",2018,"Are Sleepy Punishers Really Harsh Punishers? Comment on Cho, Barnes, and Guanara (2017)",Psychological Science,batch0055/a000250/a000250_article.pdf
batch0055,2020-04-24,a000264,"Jee, Benjamin D.; Anggoro, Florencia K.",2019,Relational Scaffolding Enhances Children’s Understanding of Scientific Models,Psychological Science,batch0055/a000264/a000264_article.pdf
batch0055,2020-04-24,a000302,"Barnes, Lucy; Hicks, Timothy",2018,Making Austerity Popular: The Media and Mass Attitudes toward Fiscal Policy,American Journal of Political Science,batch0055/a000302/a000302_article.pdf
batch0055,2020-04-24,a000313,"Mischkowski, Dorothee; Thielmann, Isabel; Glöckner, Andreas",2018,Think it through before making a choice? Processing mode does not influence social mindfulness,Journal of Experimental Social Psychology,batch0055/a000313/a000313_article.pdf
batch0055,2020-04-24,a000328,"Faivre, Nathan; Mudrik, Liad; Schwartz, Naama; Koch, Christof",2014,Multisensory Integration in Complete Unawareness: Evidence From Audiovisual Congruency Priming,Psychological Science,batch0055/a000328/a000328_article.pdf
