batch_id,batch_date,study_id,Author,Publication Year,Title,Publication Title,pdf_filename
batch0076,2020-05-22,a000044,"Hřebíčková, Martina; Mõttus, René; Graf, Sylvie; Jelínek, Martin; Realo, Anu",2018,How Accurate Are National Stereotypes? A Test of Different Methodological Approaches,European Journal of Personality,batch0076/a000044/a000044_article.pdf
batch0076,2020-05-22,a000160,"Meylan, Stephan C.; Frank, Michael C.; Roy, Brandon C.; Levy, Roger",2017,The Emergence of an Abstract Grammatical Category in Children’s Early Speech,Psychological Science,batch0076/a000160/a000160_article.pdf
batch0076,2020-05-22,a000229,"Gibson, Edward; Tan, Caitlin; Futrell, Richard; Mahowald, Kyle; Konieczny, Lars; Hemforth, Barbara; Fedorenko, Evelina",2017,Don’t Underestimate the Benefits of Being Misunderstood,Psychological Science,batch0076/a000229/a000229_article.pdf
batch0076,2020-05-22,a000236,"Dianiska, Rachel E.; Swanner, Jessica K.; Brimbal, Laure; Meissner, Christian A.",2019,Conceptual priming and context reinstatement: A test of direct and indirect interview techniques.,Law and Human Behavior,batch0076/a000236/a000236_article.pdf
batch0076,2020-05-22,a000470,"Wright, Aidan G. C.; Creswell, Kasey G.; Flory, Janine D.; Muldoon, Matthew F.; Manuck, Stephen B.",2019,Neurobiological Functioning and the Personality-Trait Hierarchy: Central Serotonergic Responsivity and the Stability Metatrait,Psychological Science,batch0076/a000470/a000470_article.pdf
batch0076,2020-05-22,a000660,"Brunson, Julie A.; Øverup, Camilla S.; Acitelli, Linda K.",2019,Lover and learner: Exploring relational schema change following relationship dissolution,The Journal of Social Psychology,batch0076/a000660/a000660_article.pdf
batch0076,2020-05-22,a000713,"Reteig, Leon C.; van den Brink, Ruud L.; Prinssen, Sam; Cohen, Michael X; Slagter, Heleen A.",2019,Sustaining attention for a prolonged period of time increases temporal variability in cortical responses,Cortex,batch0076/a000713/a000713_article.pdf
batch0076,2020-05-22,a000787,"Iannone, Nicole E.; McCarty, Megan K.; Branch, Sara E.; Kelly, Janice R.",2018,Connecting in the Twitterverse: Using Twitter to satisfy unmet belonging needs,The Journal of Social Psychology,batch0076/a000787/a000787_article.pdf
batch0076,2020-05-22,a000872,"Campbell, Dylan S.; Newheiser, Anna-Kaisa",2019,Must the show go on? The (in)ability of counterevidence to change attitudes toward crime control theater policies.,Law and Human Behavior,batch0076/a000872/a000872_article.pdf
batch0076,2020-05-22,a000882,"Grossmann, Igor; Jowhari, Nickta",2018,Cognition and the self: Attempt of an independent close replication of the effects of self-construal priming on spatial memory recall,Journal of Experimental Social Psychology,batch0076/a000882/a000882_article.pdf
batch0076,2020-05-22,a000904,"Groot, Jasper H. B. de; Smeets, Monique A. M.; Rowson, Matt J.; Bulsing, Patricia J.; Blonk, Cor G.; Wilkinson, Joy E.; Semin, Gün R.",2015,A Sniff of Happiness,Psychological Science,batch0076/a000904/a000904_article.pdf
batch0076,2020-05-22,a000949,"Nauts, Sanne; Langner, Oliver; Huijsmans, Inge; Vonk, Roos; Wigboldus, Daniël H. J.",2014,Forming Impressions of Personality: A Replication and Review of Asch’s (1946) Evidence for a Primacy-of-Warmth Effect in Impression Formation,Social Psychology,batch0076/a000949/a000949_article.pdf
batch0076,2020-05-22,a000970,"Dietze, Pia; Knowles, Eric D.",2016,Social Class and the Motivational Relevance of Other Human Beings: Evidence From Visual Attention,Psychological Science,batch0076/a000970/a000970_article.pdf
batch0076,2020-05-22,a000982,"Thrower, Sharece",2017,To Revoke or Not Revoke? The Political Determinants of Executive Order Longevity,American Journal of Political Science,batch0076/a000982/a000982_article.pdf
batch0076,2020-05-22,a001026,"Duffy, Korrina A.; Chartrand, Tanya L.",2015,The Extravert Advantage: How and When Extraverts Build Rapport With Other People,Psychological Science,batch0076/a001026/a001026_article.pdf
batch0076,2020-05-22,a001115,"Grossmann, Igor; Varnum, Michael E. W.",2015,"Social Structure, Infectious Diseases, Disasters, Secularism, and Cultural Change in America",Psychological Science,batch0076/a001115/a001115_article.pdf
batch0076,2020-05-22,a001140,"Simon, Dan; Spiller, Stephen A.",2016,The Elasticity of Preferences,Psychological Science,batch0076/a001140/a001140_article.pdf
batch0076,2020-05-22,a001166,"Fouirnaies, Alexander; Hall, Andrew B.",2018,How Do Interest Groups Seek Access to Committees?,American Journal of Political Science,batch0076/a001166/a001166_article.pdf
batch0076,2020-05-22,a001186,"Slatcher, Richard B.; Selcuk, Emre; Ong, Anthony D.",2015,Perceived Partner Responsiveness Predicts Diurnal Cortisol Profiles 10 Years Later,Psychological Science,batch0076/a001186/a001186_article.pdf
batch0076,2020-05-22,a001215,Dang Thi Ngoc Yen; Coxhead Averil; Webb Stuart,2017,The Academic Spoken Word List,Language Learning,batch0076/a001215/a001215_article.pdf
batch0076,2020-05-22,a001458,"Allé, Mélissa C.; Berna, Fabrice; Berntsen, Dorthe",2018,Involuntary Autobiographical Memory and Future Thought Predicting Hallucination Proneness,Clinical Psychological Science,batch0076/a001458/a001458_article.pdf
batch0076,2020-05-22,a001460,"Kämpf, Maike Salazar; Liebermann, Helén; Kerschreiter, Rudolf; Krause, Sascha; Nestler, Steffen; Schmukle, Stefan C.",2018,Disentangling the Sources of Mimicry: Social Relations Analyses of the Link Between Mimicry and Liking,Psychological Science,batch0076/a001460/a001460_article.pdf
batch0076,2020-05-22,a001637,"Chyzh, Olga V.; Labzina, Elena",2018,Bankrolling Repression? Modeling Third-Party Influence on Protests and Repression,American Journal of Political Science,batch0076/a001637/a001637_article.pdf
