batch_id,batch_date,study_id,Author,Publication Year,Title,Publication Title,pdf_filename
batch0052,2020-04-23,a000025,"Fisher, Matthew; Keil, Frank C.",2018,The Binary Bias: A Systematic Distortion in the Integration of Information,Psychological Science,batch0052/a000025/a000025_article.pdf
batch0052,2020-04-23,a000026,"Nili, Shmuel",2018,"Injustice Abroad, Authority at Home? Democracy, Systemic Effects, and Global Wrongs",American Journal of Political Science,batch0052/a000026/a000026_article.pdf
batch0052,2020-04-23,a000159,"Thigpen, Nina; Petro, Nathan M.; Oschwald, Jessica; Oberauer, Klaus; Keil, Andreas",2019,Selection of Visual Objects in Perception and Working Memory One at a Time,Psychological Science,batch0052/a000159/a000159_article.pdf
batch0052,2020-04-23,a000165,"Rosenbaum, David; Mama, Yaniv; Algom, Daniel",2017,Stand by Your Stroop: Standing Up Enhances Selective Attention and Cognitive Control,Psychological Science,batch0052/a000165/a000165_article.pdf
batch0052,2020-04-23,a000174,"Miller, Jane E.; Windschitl, Paul D.; Treat, Teresa A.; Scherer, Aaron M.",2019,Unhealthy and unaware? Misjudging social comparative standing for health-relevant behavior,Journal of Experimental Social Psychology,batch0052/a000174/a000174_article.pdf
batch0052,2020-04-23,a000177,"Kwaadsteniet, Leontien de; Hagmayer, York",2018,Clinicians’ Personal Theories of Developmental Disorders Explain Their Judgments of Effectiveness of Interventions,Clinical Psychological Science,batch0052/a000177/a000177_article.pdf
batch0052,2020-04-23,a000306,"Kominsky, Jonathan F.; Strickland, Brent; Wertz, Annie E.; Elsner, Claudia; Wynn, Karen; Keil, Frank C.",2017,Categories and Constraints in Causal Perception,Psychological Science,batch0052/a000306/a000306_article.pdf
batch0052,2020-04-23,a000333,"Jia, Lile; Hirt, Edward R.; Fishbach, Ayelet",2019,Protecting an important goal: When prior self-control increases motivation for active goal pursuit,Journal of Experimental Social Psychology,batch0052/a000333/a000333_article.pdf
batch0052,2020-04-23,a000399,"Rosati, Alexandra G.; Santos, Laurie R.",2016,Spontaneous Metacognition in Rhesus Monkeys,Psychological Science,batch0052/a000399/a000399_article.pdf
batch0052,2020-04-23,a000402,"Leemann, Lucas; Wasserfallen, Fabio",2017,Extending the Use and Prediction Precision of Subnational Public Opinion Estimation,American Journal of Political Science,batch0052/a000402/a000402_article.pdf
batch0052,2020-04-23,a000414,"van den Broek, Gesa S. E.; Takashima, Atsuko; Segers, Eliane; Verhoeven, Ludo",2018,Contextual Richness and Word Learning: Context Enhances Comprehension but Retrieval Enhances Retention,Language Learning,batch0052/a000414/a000414_article.pdf
batch0052,2020-04-23,a000442,"Pustejovsky, James E.",2019,Procedural sensitivities of effect sizes for single-case designs with directly observed behavioral outcome measures.,Psychological Methods,batch0052/a000442/a000442_article.pdf
batch0052,2020-04-23,a000501,"Jung, Jookyoung; Révész, Andrea",2018,THE EFFECTS OF READING ACTIVITY CHARACTERISTICS ON L2 READING PROCESSES AND NOTICING OF GLOSSED CONSTRUCTIONS,Studies in Second Language Acquisition,batch0052/a000501/a000501_article.pdf
batch0052,2020-04-23,a000519,"Guidali, Giacomo; Pisoni, Alberto; Bolognini, Nadia; Papagno, Costanza",2019,Keeping order in the brain: The supramarginal gyrus and serial order in short-term memory,Cortex,batch0052/a000519/a000519_article.pdf
batch0052,2020-04-23,a000556,"McMurray, Bob; Jongman, Allard",2016,What Comes After /f/? Prediction in Speech Derives From Data-Explanatory Processes,Psychological Science,batch0052/a000556/a000556_article.pdf
batch0052,2020-04-23,a000571,"Adelman, Levi; Yogeeswaran, Kumar; Lickel, Brian",2019,"They're all the same, sometimes: Prejudicial attitudes toward Muslims influence motivated judgments of entitativity and collective responsibility for an individual's actions",Journal of Experimental Social Psychology,batch0052/a000571/a000571_article.pdf
batch0052,2020-04-23,a000585,"Zhou, Haotian; Majka, Elizabeth A.; Epley, Nicholas",2017,Inferring Perspective Versus Getting Perspective: Underestimating the Value of Being in Another Person’s Shoes,Psychological Science,batch0052/a000585/a000585_article.pdf
batch0052,2020-04-23,a000665,"Catapano, Rhia; Tormala, Zakary L.; Rucker, Derek D.",2019,Perspective Taking and Self-Persuasion: Why “Putting Yourself in Their Shoes” Reduces Openness to Attitude Change,Psychological Science,batch0052/a000665/a000665_article.pdf
batch0052,2020-04-23,a000704,"Verbruggen, Frederick; McLaren, Rossy; Pereg, Maayan; Meiran, Nachshon",2018,Structure and Implementation of Novel Task Rules: A Cross-Sectional Developmental Study,Psychological Science,batch0052/a000704/a000704_article.pdf
batch0052,2020-04-23,a000710,"Clarke, Alasdair D. F.; Hunt, Amelia R.",2016,Failure of Intuition When Choosing Whether to Invest in a Single Goal or Split Resources Between Two Goals,Psychological Science,batch0052/a000710/a000710_article.pdf
batch0052,2020-04-23,a000716,"Sharif, Marissa A.; Oppenheimer, Daniel M.",2016,The Effect of Relative Encoding on Memory-Based Judgments,Psychological Science,batch0052/a000716/a000716_article.pdf
batch0052,2020-04-23,a000824,"Everett, Jim A. C.; Ingbretsen, Zach; Cushman, Fiery; Cikara, Mina",2017,"Deliberation erodes cooperative behavior — Even towards competitive out-groups, even when using a control condition, and even when eliminating selection bias",Journal of Experimental Social Psychology,batch0052/a000824/a000824_article.pdf
batch0052,2020-04-23,a000892,"Saint-Aubin, Jean; Guérard, Katherine",2018,The Hebb repetition effect as a laboratory analogue of language acquisition: Learning three lists at no cost.,Canadian Journal of Experimental Psychology,batch0052/a000892/a000892_article.pdf
batch0052,2020-04-23,a000905,"Romano, Angelo; Balliet, Daniel",2017,Reciprocity Outperforms Conformity to Promote Cooperation,Psychological Science,batch0052/a000905/a000905_article.pdf
batch0052,2020-04-23,a000945,"Gable, Shelly L.; Hopper, Elizabeth A.; Schooler, Jonathan W.",2019,When the Muses Strike: Creative Ideas of Physicists and Writers Routinely Occur During Mind Wandering,Psychological Science,batch0052/a000945/a000945_article.pdf
batch0052,2020-04-23,a000974,Cichocka Aleksandra; Dhont Kristof; Makwana Arti P.; Back Mitja,2017,On Self‐Love and Outgroup Hate: Opposite Effects of Narcissism on Prejudice via Social Dominance Orientation and Right‐Wing Authoritarianism,European Journal of Personality,batch0052/a000974/a000974_article.pdf
batch0052,2020-04-23,a001069,"Powell, Georgie; Meredith, Zoe; McMillin, Rebecca; Freeman, Tom C. A.",2016,Bayesian Models of Individual Differences: Combining Autistic Traits and Sensory Thresholds to Predict Motion Perception,Psychological Science,batch0052/a001069/a001069_article.pdf
batch0052,2020-04-23,a001166,"Fouirnaies, Alexander; Hall, Andrew B.",2018,How Do Interest Groups Seek Access to Committees?,American Journal of Political Science,batch0052/a001166/a001166_article.pdf
batch0052,2020-04-23,a001197,Comeaux Ian; McDonald Janet L.,2017,Determining the Effectiveness of Visual Input Enhancement Across Multiple Linguistic Cues,Language Learning,batch0052/a001197/a001197_article.pdf
batch0052,2020-04-23,a001243,"Park, Young Eun; Sy, Jocelyn L.; Hong, Sang Wook; Tong, Frank",2017,Reprioritization of Features of Multidimensional Objects Stored in Visual Working Memory,Psychological Science,batch0052/a001243/a001243_article.pdf
batch0052,2020-04-23,a001260,"Blanken, Irene; van de Ven, Niels; Zeelenberg, Marcel; Meijers, Marijn H.C.",2014,Three Attempts to Replicate the Moral Licensing Effect,Social Psychology,batch0052/a001260/a001260_article.pdf
batch0052,2020-04-23,a001277,"Noel, Jean-Paul; Faivre, Nathan; Magosso, Elisa; Blanke, Olaf; Alais, David; Wallace, Mark",2019,Multisensory perceptual awareness: Categorical or graded?,Cortex,batch0052/a001277/a001277_article.pdf
