batch_id,batch_date,study_id,Author,Publication Year,Title,Publication Title,pdf_filename
batch0022,2020-04-07,a000030,"Knutsen, Carl Henrik; Kotsadam, Andreas; Olsen, Eivind Hammersmark; Wig, Tore",2017,Mining and Local Corruption in Africa,American Journal of Political Science,batch0022/a000030/a000030_article.pdf
batch0022,2020-04-07,a000131,"Molho, Catherine; Tybur, Joshua M.; Güler, Ezgi; Balliet, Daniel; Hofmann, Wilhelm",2017,Disgust and Anger Relate to Different Aggressive Responses to Moral Violations,Psychological Science,batch0022/a000131/a000131_article.pdf
batch0022,2020-04-07,a000163,"Hitchcock, Caitlin; Rodrigues, Evangeline; Rees, Catrin; Gormley, Siobhan; Dritschel, Barbara; Dalgleish, Tim",2019,Misremembrance of Things Past: Depression Is Associated With Difficulties in the Recollection of Both Specific and Categoric Autobiographical Memories,Clinical Psychological Science,batch0022/a000163/a000163_article.pdf
batch0022,2020-04-07,a000196,"Denissen, Jaap J. A.; Bleidorn, Wiebke; Hennecke, Marie; Luhmann, Maike; Orth, Ulrich; Specht, Jule; Zimmermann, Julia",2018,Uncovering the Power of Personality to Shape Income,Psychological Science,batch0022/a000196/a000196_article.pdf
batch0022,2020-04-07,a000314,"Nyman, Thomas J.; Lampinen, James Michael; Antfolk, Jan; Korkman, Julia; Santtila, Pekka",2019,The distance threshold of reliable eyewitness identification.,Law and Human Behavior,batch0022/a000314/a000314_article.pdf
batch0022,2020-04-07,a000340,"Nalepka, Patrick; Kallen, Rachel W.; Chemero, Anthony; Saltzman, Elliot; Richardson, Michael J.",2017,Herd Those Sheep: Emergent Multiagent Coordination and Behavioral-Mode Switching,Psychological Science,batch0022/a000340/a000340_article.pdf
batch0022,2020-04-07,a000356,"Fröber, Kerstin; Pfister, Roland; Dreisbach, Gesine",2019,Increasing reward prospect promotes cognitive flexibility: Direct evidence from voluntary task switching with double registration,Quarterly Journal of Experimental Psychology,batch0022/a000356/a000356_article.pdf
batch0022,2020-04-07,a000402,"Leemann, Lucas; Wasserfallen, Fabio",2017,Extending the Use and Prediction Precision of Subnational Public Opinion Estimation,American Journal of Political Science,batch0022/a000402/a000402_article.pdf
batch0022,2020-04-07,a000579,"Redlich, Dennis; Schnuerch, Robert; Memmert, Daniel; Kreitz, Carina",2019,Dollars do not determine detection: Monetary value associated with unexpected objects does not affect the likelihood of inattentional blindness,Quarterly Journal of Experimental Psychology,batch0022/a000579/a000579_article.pdf
batch0022,2020-04-07,a000596,"Dong, Mengchen; Prooijen, Jan-Willem Van; Wu, Song; Zhang, Yanjun; Jin, Shenghua",2019,Prosocial Attitudes toward Money from Terror Management Perspective: Death Transcendence through Spirituality,The International Journal for the Psychology of Religion,batch0022/a000596/a000596_article.pdf
batch0022,2020-04-07,a000609,"Luttrell, Andrew; Philipp-Muller, Aviva; Petty, Richard E.",2019,Challenging Moral Attitudes With Moral Messages,Psychological Science,batch0022/a000609/a000609_article.pdf
batch0022,2020-04-07,a000625,"Fortunato, David; Turner, Ian R.",2018,Legislative Capacity and Credit Risk,American Journal of Political Science,batch0022/a000625/a000625_article.pdf
batch0022,2020-04-07,a000729,"Caplan, Jeremy B; Legge, Eric LG; Cheng, Bevin; Madan, Christopher R",2019,Effectiveness of the method of loci is only minimally related to factors that should influence imagined navigation,Quarterly Journal of Experimental Psychology,batch0022/a000729/a000729_article.pdf
batch0022,2020-04-07,a000740,"Shah, Anuj K.; Shafir, Eldar; Mullainathan, Sendhil",2015,Scarcity Frames Value,Psychological Science,batch0022/a000740/a000740_article.pdf
batch0022,2020-04-07,a000885,"Naragon-Gainey, Kristin; DeMarree, Kenneth G.",2017,Decentering Attenuates the Associations of Negative Affect and Positive Affect With Psychopathology,Clinical Psychological Science,batch0022/a000885/a000885_article.pdf
batch0022,2020-04-07,a000910,"Lupo, Amber K.; Zárate, Michael A.",2019,Guilty by association: Time-dependent memory consolidation facilitates the generalization of negative – but not positive – person memories to group and self-judgments,Journal of Experimental Social Psychology,batch0022/a000910/a000910_article.pdf
batch0022,2020-04-07,a000915,"Chaney, Kimberly E.; Sanchez, Diana T.; Remedios, Jessica D.",2018,We are in this together: How the presence of similarly stereotyped allies buffer against identity threat,Journal of Experimental Social Psychology,batch0022/a000915/a000915_article.pdf
batch0022,2020-04-07,a000932,"Bryant, Gregory A.; Fessler, Daniel M. T.; Fusaroli, Riccardo; Clint, Edward; Amir, Dorsa; Chávez, Brenda; Denton, Kaleda K.; Díaz, Cinthya; Duran, Lealaiauloto Togiaso; Fanćovićová, Jana; Fux, Michal; Ginting, Erni Farida; Hasan, Youssef; Hu, Anning; Kamble, Shanmukh V.; Kameda, Tatsuya; Kuroda, Kiri; Li, Norman P.; Luberti, Francesca R.; Peyravi, Raha; Prokop, Pavol; Quintelier, Katinka J. P.; Shin, Hyun Jung; Stieger, Stefan; Sugiyama, Lawrence S.; van den Hende, Ellis A.; Viciana-Asensio, Hugo; Yildizhan, Saliha Elif; Yong, Jose C.; Yuditha, Tessa; Zhou, Yi",2018,The Perception of Spontaneous and Volitional Laughter Across 21 Societies,Psychological Science,batch0022/a000932/a000932_article.pdf
batch0022,2020-04-07,a000980,"Perez Neider, Dylan; Fuse, Megumi; Suri, Gaurav",2019,"Cockroaches, performance, and an audience: Reexamining social facilitation 50 years later",Journal of Experimental Social Psychology,batch0022/a000980/a000980_article.pdf
batch0022,2020-04-07,a001004,"Soto, Christopher J.",2019,How Replicable Are Links Between Personality Traits and Consequential Life Outcomes? The Life Outcomes of Personality Replication Project,Psychological Science,batch0022/a001004/a001004_article.pdf
